Order ID,Order Date,Year-Month,CustomerName,Segment,Category,Sub-Category,Product,Quantity,Price,Amount,Discount,Profit,PaymentMode,Ship Mode,City,State,Postal Code,Region,Country
B-32992,2023-05-10,2023-05,Susan Thompson,Corporate,Technology,Accessories,Accessory,4,25.0,100.0,0.0,21.0,Debit Card,Second Class,Los Angeles,California,90032.0,West,United States
B-32993,2023-11-26,2023-11,Mark Walker,Corporate,Technology,Accessories,Accessory,2,179.99,359.98,0.0,21.5988,COD,Second Class,Los Angeles,California,90032.0,West,United States
B-32994,2021-10-14,2021-10,Mark Lewis,Home Office,Furniture,Furnishings,Furnishing,2,3.08,6.16,0.0,2.9568,COD,Second Class,Seattle,Washington,98115.0,West,United States
B-32995,2021-04-06,2021-04,Mary Martinez,Home Office,Furniture,Tables,Table,9,260.98,2348.82,0.0,399.2994,Credit Card,Second Class,Seattle,Washington,98115.0,West,United States
B-32996,2020-07-12,2020-07,Mary Miller,Corporate,Office Supplies,Labels,Label,6,2.89,13.872,0.2,4.6818,Credit Card,Standard Class,Miami,Florida,33180.0,South,United States
B-32997,2024-01-27,2024-01,Charles Hall,Corporate,Furniture,Chairs,Chair,3,113.98,273.552,0.2,-13.6776,Debit Card,Standard Class,Miami,Florida,33180.0,South,United States
B-32998,2022-03-01,2022-03,Charles Robinson,Home Office,Furniture,Tables,Table,9,150.98,815.292,0.4,-339.705,Debit Card,Second Class,Philadelphia,Pennsylvania,19143.0,East,United States
B-32999,2022-03-27,2022-03,Daniel Hall,Consumer,Technology,Accessories,Accessory,3,78.15,234.45,0.0,103.158,Debit Card,Standard Class,Chesapeake,Virginia,23320.0,South,United States
B-33000,2024-01-18,2024-01,Betty Johnson,Consumer,Furniture,Tables,Table,6,209.37,1256.22,0.0,75.3732,COD,Standard Class,Chesapeake,Virginia,23320.0,South,United States
B-33001,2023-11-10,2023-11,Barbara Wilson,Consumer,Office Supplies,Binders,Binder,2,8.73,17.46,0.0,8.2062,UPI,Standard Class,Chesapeake,Virginia,23320.0,South,United States
B-33002,2022-03-05,2022-03,Daniel Williams,Home Office,Office Supplies,Binders,Binder,7,1.88,10.528,0.2,3.6848,COD,Second Class,New York City,New York,10009.0,East,United States
B-33003,2024-04-02,2024-04,Mary Anderson,Home Office,Office Supplies,Binders,Binder,5,30.56,152.8,0.0,76.4,EMI,First Class,Ann Arbor,Michigan,48104.0,Central,United States
B-33004,2022-02-09,2022-02,Mary Wilson,Home Office,Office Supplies,Binders,Binder,5,20.64,82.56,0.2,28.896,Credit Card,Standard Class,La Mesa,California,91941.0,West,United States
B-33005,2024-06-16,2024-06,Linda Williams,Home Office,Technology,Accessories,Accessory,3,94.99,284.97,0.0,85.491,COD,Standard Class,La Mesa,California,91941.0,West,United States
B-33006,2021-06-13,2021-06,Susan Jackson,Corporate,Furniture,Furnishings,Furnishing,3,20.28,60.84,0.0,23.1192,Debit Card,Standard Class,Dearborn,Michigan,48126.0,Central,United States
B-33007,2023-12-31,2023-12,Richard Thompson,Consumer,Furniture,Chairs,Chair,6,276.2,1325.76,0.2,149.148,Credit Card,Standard Class,San Diego,California,92024.0,West,United States
B-33008,2022-01-05,2022-01,David Williams,Consumer,Furniture,Chairs,Chair,3,238.4,572.16,0.2,35.76,Debit Card,Standard Class,San Diego,California,92024.0,West,United States
B-33009,2021-09-19,2021-09,Lisa Miller,Home Office,Office Supplies,Paper,Paper Pack,9,4.0,28.8,0.2,10.08,Credit Card,Standard Class,Lakewood,Ohio,44107.0,East,United States
B-33010,2021-10-21,2021-10,David Miller,Home Office,Office Supplies,Art,Art Supply,4,2.78,11.12,0.0,2.8912,Credit Card,First Class,Meriden,Connecticut,6450.0,East,United States
B-33011,2024-06-24,2024-06,Charles Lewis,Home Office,Furniture,Furnishings,Furnishing,4,1.76,7.04,0.0,3.0976,COD,Second Class,Columbus,Georgia,31907.0,South,United States
B-33012,2024-12-25,2024-12,Daniel Brown,Corporate,Office Supplies,Envelopes,Envelope,3,5.98,17.94,0.0,8.7906,Debit Card,Second Class,Roswell,Georgia,30076.0,South,United States
B-33013,2020-06-03,2020-06,William Thompson,Home Office,Office Supplies,Binders,Binder,5,8.69,34.76,0.2,11.297,UPI,First Class,Seattle,Washington,98105.0,West,United States
B-33014,2022-09-29,2022-09,Daniel Miller,Corporate,Furniture,Furnishings,Furnishing,5,14.89,74.45,0.0,20.1015,UPI,Standard Class,Morristown,New Jersey,7960.0,East,United States
B-33015,2024-06-23,2024-06,Sarah Anderson,Corporate,Furniture,Furnishings,Furnishing,14,13.73,192.22,0.0,69.1992,UPI,Standard Class,Alexandria,Virginia,22304.0,South,United States
B-33016,2023-02-12,2023-02,Joseph Taylor,Consumer,Office Supplies,Paper,Paper Pack,3,6.48,19.44,0.0,9.3312,Debit Card,Standard Class,Salt Lake City,Utah,84106.0,West,United States
B-33017,2024-03-11,2024-03,Susan Thompson,Corporate,Office Supplies,Paper,Paper Pack,5,6.48,32.4,0.0,15.552,COD,Second Class,Apple Valley,California,92307.0,West,United States
B-33018,2023-07-20,2023-07,Mary Miller,Corporate,Office Supplies,Envelopes,Envelope,5,11.58,57.9,0.0,28.95,Debit Card,Second Class,Apple Valley,California,92307.0,West,United States
B-33019,2024-01-08,2024-01,Mary Clark,Corporate,Office Supplies,Storage,Storage Box,2,5.28,10.56,0.0,0.0,Debit Card,Second Class,Apple Valley,California,92307.0,West,United States
B-33020,2022-07-16,2022-07,Daniel Smith,Corporate,Furniture,Bookcases,Bookcase,5,280.98,1194.165,0.15,210.735,EMI,Second Class,Apple Valley,California,92307.0,West,United States
B-33021,2022-10-11,2022-10,Patricia Jackson,Corporate,Office Supplies,Paper,Paper Pack,1,40.99,40.99,0.0,20.0851,EMI,Standard Class,New York City,New York,10009.0,East,United States
B-33022,2022-11-05,2022-11,Charles Taylor,Corporate,Office Supplies,Art,Art Supply,1,2.94,2.94,0.0,0.7938,Debit Card,Standard Class,Long Beach,California,90805.0,West,United States
B-33023,2024-02-20,2024-02,Richard Anderson,Home Office,Office Supplies,Binders,Binder,4,37.7,45.24,0.7,-30.16,Debit Card,First Class,Salem,Oregon,97301.0,West,United States
B-33024,2023-01-16,2023-01,Joseph Brown,Home Office,Office Supplies,Art,Art Supply,4,5.84,18.688,0.2,2.336,COD,First Class,Salem,Oregon,97301.0,West,United States
B-33025,2025-02-15,2025-02,Sarah Harris,Home Office,Office Supplies,Paper,Paper Pack,2,7.28,11.648,0.2,3.7856,EMI,First Class,Salem,Oregon,97301.0,West,United States
B-33026,2023-03-03,2023-03,Karen Wilson,Home Office,Technology,Accessories,Accessory,3,46.99,112.776,0.2,-8.4582,Debit Card,First Class,Salem,Oregon,97301.0,West,United States
B-33027,2023-03-28,2023-03,Mary Williams,Home Office,Furniture,Tables,Table,5,150.98,377.45,0.5,-264.215,Debit Card,First Class,Salem,Oregon,97301.0,West,United States
B-33028,2024-09-20,2024-09,Nancy Johnson,Home Office,Office Supplies,Labels,Label,4,4.98,15.936,0.2,5.1792,UPI,First Class,Salem,Oregon,97301.0,West,United States
B-33029,2023-07-08,2023-07,Robert Harris,Home Office,Technology,Phones,Smartphone,3,11.95,28.68,0.2,-7.17,COD,First Class,Salem,Oregon,97301.0,West,United States
B-33030,2025-02-19,2025-02,Lisa Brown,Home Office,Furniture,Furnishings,Furnishing,2,13.4,21.44,0.2,7.504,Credit Card,Standard Class,Aurora,Colorado,80013.0,West,United States
B-33031,2021-02-22,2021-02,Richard Clark,Home Office,Office Supplies,Storage,Storage Box,9,70.98,511.056,0.2,-95.823,EMI,Standard Class,Aurora,Colorado,80013.0,West,United States
B-33032,2023-11-01,2023-11,Charles Walker,Corporate,Office Supplies,Art,Art Supply,2,11.66,18.656,0.2,1.3992,Credit Card,Same Day,Newark,Ohio,43055.0,East,United States
B-33033,2024-03-26,2024-03,Karen Lewis,Corporate,Office Supplies,Binders,Binder,7,5.28,11.088,0.7,-8.1312,Debit Card,Same Day,Newark,Ohio,43055.0,East,United States
B-33034,2024-04-24,2024-04,Mark Miller,Corporate,Office Supplies,Storage,Storage Box,1,83.36,66.688,0.2,4.168,COD,Same Day,Newark,Ohio,43055.0,East,United States
B-33035,2020-12-24,2020-12,Sarah Walker,Corporate,Office Supplies,Storage,Storage Box,2,62.18,99.488,0.2,8.7052,Credit Card,Same Day,Newark,Ohio,43055.0,East,United States
B-33036,2024-09-13,2024-09,Patricia White,Consumer,Office Supplies,Labels,Label,2,7.31,14.62,0.0,6.8714,UPI,Standard Class,Seattle,Washington,98103.0,West,United States
B-33037,2020-10-24,2020-10,John Brown,Consumer,Office Supplies,Binders,Binder,14,4.82,53.984,0.2,17.5448,Debit Card,Standard Class,Seattle,Washington,98103.0,West,United States
B-33038,2024-06-30,2024-06,Susan Thompson,Consumer,Technology,Accessories,Accessory,3,129.99,389.97,0.0,132.5898,COD,Standard Class,Seattle,Washington,98103.0,West,United States
B-33039,2020-05-25,2020-05,Richard White,Consumer,Furniture,Furnishings,Furnishing,4,88.84,355.36,0.0,92.3936,Credit Card,Second Class,Pocatello,Idaho,83201.0,West,United States
B-33040,2024-05-16,2024-05,Charles White,Consumer,Technology,Phones,Smartphone,3,58.49,140.376,0.2,8.7735,COD,Second Class,Pocatello,Idaho,83201.0,West,United States
B-33041,2020-06-09,2020-06,Patricia Williams,Corporate,Office Supplies,Envelopes,Envelope,2,9.9,15.84,0.2,5.544,Debit Card,Standard Class,Dallas,Texas,75081.0,Central,United States
B-33042,2022-10-10,2022-10,Thomas Robinson,Corporate,Office Supplies,Paper,Paper Pack,2,5.28,8.448,0.2,2.64,EMI,Standard Class,Dallas,Texas,75081.0,Central,United States
B-33043,2024-08-04,2024-08,Sarah Jackson,Consumer,Office Supplies,Paper,Paper Pack,2,6.48,12.96,0.0,6.2208,Credit Card,Standard Class,Seattle,Washington,98105.0,West,United States
B-33044,2021-01-02,2021-01,Joseph Thomas,Corporate,Technology,Phones,Smartphone,6,11.96,57.408,0.2,5.7408,Debit Card,Standard Class,Seattle,Washington,98115.0,West,United States
B-33045,2024-01-11,2024-01,Thomas Hall,Corporate,Technology,Accessories,Accessory,4,6.9,27.6,0.0,2.208,Debit Card,Standard Class,Seattle,Washington,98115.0,West,United States
B-33046,2023-12-16,2023-12,Mark Thompson,Consumer,Furniture,Furnishings,Furnishing,3,32.48,38.976,0.6,-50.6688,UPI,Standard Class,Chicago,Illinois,60610.0,Central,United States
B-33047,2020-04-09,2020-04,Michael Lee,Home Office,Office Supplies,Fasteners,Fastener,7,2.92,20.44,0.0,9.198,COD,Standard Class,Holland,Michigan,49423.0,Central,United States
B-33048,2021-10-10,2021-10,Michael Garcia,Home Office,Office Supplies,Paper,Paper Pack,2,54.96,109.92,0.0,53.8608,COD,Standard Class,Holland,Michigan,49423.0,Central,United States
B-33049,2020-05-05,2020-05,Jessica Williams,Consumer,Office Supplies,Binders,Binder,1,6.38,6.38,0.0,2.9348,UPI,Standard Class,Broken Arrow,Oklahoma,74012.0,Central,United States
B-33050,2024-07-13,2024-07,Sarah Johnson,Consumer,Office Supplies,Paper,Paper Pack,1,6.48,6.48,0.0,3.1104,UPI,Standard Class,Broken Arrow,Oklahoma,74012.0,Central,United States
B-33051,2024-06-17,2024-06,Betty Taylor,Consumer,Office Supplies,Paper,Paper Pack,3,5.28,15.84,0.0,7.128,Debit Card,Standard Class,Athens,Georgia,30605.0,South,United States
B-33052,2023-09-09,2023-09,James Taylor,Consumer,Technology,Phones,Smartphone,7,149.99,1049.93,0.0,293.9804,Credit Card,Standard Class,Athens,Georgia,30605.0,South,United States
B-33053,2021-12-17,2021-12,Karen Miller,Consumer,Office Supplies,Appliances,Appliance,5,30.98,154.9,0.0,40.274,Credit Card,Standard Class,Athens,Georgia,30605.0,South,United States
B-33054,2022-12-29,2022-12,Susan Miller,Consumer,Office Supplies,Binders,Binder,3,40.98,98.352,0.2,35.6526,COD,Same Day,Seattle,Washington,98105.0,West,United States
B-33055,2024-06-25,2024-06,William Thomas,Consumer,Office Supplies,Fasteners,Fastener,5,3.58,14.32,0.2,5.191,EMI,Same Day,Apopka,Florida,32712.0,South,United States
B-33056,2020-08-08,2020-08,Daniel Martinez,Consumer,Furniture,Furnishings,Furnishing,6,27.06,129.888,0.2,12.9888,UPI,Same Day,Apopka,Florida,32712.0,South,United States
B-33057,2020-12-02,2020-12,John Robinson,Consumer,Office Supplies,Envelopes,Envelope,7,8.74,48.944,0.2,16.5186,EMI,Same Day,Apopka,Florida,32712.0,South,United States
B-33058,2024-08-10,2024-08,Susan White,Home Office,Furniture,Chairs,Chair,3,130.98,275.058,0.3,-90.3762,EMI,Standard Class,Houston,Texas,77070.0,Central,United States
B-33059,2021-03-12,2021-03,David Harris,Corporate,Office Supplies,Art,Art Supply,9,3.04,27.36,0.0,9.3024,COD,Standard Class,Baltimore,Maryland,21215.0,East,United States
B-33060,2021-11-16,2021-11,Mark Jones,Corporate,Office Supplies,Paper,Paper Pack,5,8.95,44.75,0.0,20.585,Debit Card,Standard Class,Baltimore,Maryland,21215.0,East,United States
B-33061,2022-06-24,2022-06,Karen Thomas,Corporate,Technology,Phones,Smartphone,1,134.99,134.99,0.0,36.4473,EMI,Standard Class,Baltimore,Maryland,21215.0,East,United States
B-33062,2020-10-24,2020-10,Linda Thomas,Corporate,Office Supplies,Paper,Paper Pack,5,5.28,26.4,0.0,12.672,COD,Standard Class,Baltimore,Maryland,21215.0,East,United States
B-33063,2024-01-30,2024-01,Linda Davis,Corporate,Furniture,Chairs,Chair,3,180.98,542.94,0.0,141.1644,Debit Card,Standard Class,Baltimore,Maryland,21215.0,East,United States
B-33064,2022-09-16,2022-09,Thomas Lewis,Consumer,Furniture,Tables,Table,2,44.43,71.088,0.2,-1.7772,EMI,Second Class,San Francisco,California,94109.0,West,United States
B-33065,2022-04-12,2022-04,Thomas Thompson,Home Office,Office Supplies,Binders,Binder,9,15.22,27.396,0.8,-42.4638,UPI,Standard Class,Chicago,Illinois,60623.0,Central,United States
B-33066,2023-12-21,2023-12,Jennifer Anderson,Home Office,Office Supplies,Binders,Binder,1,67.28,13.456,0.8,-23.548,Credit Card,Standard Class,Chicago,Illinois,60623.0,Central,United States
B-33067,2022-12-24,2022-12,Jennifer Jackson,Consumer,Office Supplies,Labels,Label,1,14.8,11.84,0.2,4.44,Credit Card,Same Day,Laredo,Texas,78041.0,Central,United States
B-33068,2023-03-27,2023-03,Richard Lee,Consumer,Office Supplies,Paper,Paper Pack,6,5.98,35.88,0.0,17.5812,Debit Card,Standard Class,San Francisco,California,94109.0,West,United States
B-33069,2024-02-08,2024-02,Robert Brown,Home Office,Office Supplies,Envelopes,Envelope,3,16.98,40.752,0.2,15.282,UPI,First Class,Cleveland,Ohio,44105.0,East,United States
B-33070,2020-04-22,2020-04,Joseph Walker,Home Office,Technology,Accessories,Accessory,5,34.99,139.96,0.2,-22.7435,UPI,First Class,Cleveland,Ohio,44105.0,East,United States
B-33071,2021-10-15,2021-10,Sarah Taylor,Consumer,Office Supplies,Art,Art Supply,1,3.28,2.624,0.2,0.2952,Debit Card,Standard Class,Marion,Ohio,43302.0,East,United States
B-33072,2020-10-02,2020-10,Karen Johnson,Consumer,Furniture,Tables,Table,1,227.55,136.53,0.4,-52.3365,UPI,Standard Class,Marion,Ohio,43302.0,East,United States
B-33073,2025-03-14,2025-03,John Lee,Consumer,Technology,Accessories,Accessory,1,329.95,263.96,0.2,42.8935,EMI,Standard Class,Marion,Ohio,43302.0,East,United States
B-33074,2020-05-08,2020-05,David Martinez,Consumer,Office Supplies,Supplies,Office Supply,3,3.88,11.64,0.0,3.3756,Credit Card,Standard Class,Fairfield,Connecticut,6824.0,East,United States
B-33075,2024-02-11,2024-02,William White,Corporate,Office Supplies,Binders,Binder,3,16.74,40.176,0.2,14.5638,EMI,Second Class,New York City,New York,10009.0,East,United States
B-33076,2021-12-18,2021-12,Jessica Martinez,Consumer,Furniture,Furnishings,Furnishing,3,26.48,79.44,0.0,30.1872,COD,Standard Class,New York City,New York,10024.0,East,United States
B-33077,2023-04-26,2023-04,Sarah Clark,Consumer,Office Supplies,Supplies,Office Supply,3,119.31,357.93,0.0,7.1586,COD,Standard Class,New York City,New York,10024.0,East,United States
B-33078,2022-08-14,2022-08,Michael Smith,Consumer,Furniture,Chairs,Chair,2,70.98,127.764,0.1,21.294,EMI,Standard Class,New York City,New York,10024.0,East,United States
B-33079,2022-07-07,2022-07,Michael Smith,Consumer,Technology,Copiers,Copier,7,499.99,2799.944,0.2,1014.9797,UPI,Standard Class,New York City,New York,10024.0,East,United States
B-33080,2022-12-07,2022-12,Robert Thompson,Consumer,Office Supplies,Paper,Paper Pack,3,6.48,19.44,0.0,9.3312,UPI,Standard Class,New York City,New York,10024.0,East,United States
B-33081,2020-09-05,2020-09,David Miller,Consumer,Technology,Phones,Smartphone,1,45.99,36.792,0.2,4.1391,UPI,Same Day,Chicago,Illinois,60653.0,Central,United States
B-33082,2023-02-23,2023-02,Jennifer Harris,Home Office,Technology,Phones,Smartphone,3,1.98,5.94,0.0,1.6038,UPI,Standard Class,New York City,New York,10035.0,East,United States
B-33083,2022-07-26,2022-07,Jennifer Martin,Consumer,Office Supplies,Storage,Storage Box,5,35.51,177.55,0.0,47.9385,Debit Card,Standard Class,Richmond,Virginia,23223.0,South,United States
B-33084,2021-08-30,2021-08,Richard White,Corporate,Technology,Accessories,Accessory,5,123.99,619.95,0.0,111.591,UPI,Second Class,Ann Arbor,Michigan,48104.0,Central,United States
B-33085,2021-10-02,2021-10,Thomas Martinez,Corporate,Technology,Phones,Smartphone,3,9.72,29.16,0.0,8.4564,COD,Second Class,Ann Arbor,Michigan,48104.0,Central,United States
B-33086,2021-01-21,2021-01,Daniel Davis,Corporate,Office Supplies,Envelopes,Envelope,7,8.28,57.96,0.0,27.2412,UPI,Second Class,Ann Arbor,Michigan,48104.0,Central,United States
B-33087,2022-08-26,2022-08,William Taylor,Corporate,Office Supplies,Appliances,Appliance,3,10.89,29.403,0.1,5.2272,COD,Second Class,Ann Arbor,Michigan,48104.0,Central,United States
B-33088,2020-12-05,2020-12,John Lewis,Consumer,Office Supplies,Storage,Storage Box,5,16.28,81.4,0.0,21.164,COD,Second Class,Lafayette,Indiana,47905.0,Central,United States
B-33089,2024-07-15,2024-07,Susan Hall,Corporate,Office Supplies,Fasteners,Fastener,5,2.18,8.72,0.2,2.289,Credit Card,First Class,Springfield,Oregon,97477.0,West,United States
B-33090,2021-11-10,2021-11,Mark Johnson,Corporate,Technology,Accessories,Accessory,3,37.99,91.176,0.2,4.5588,COD,First Class,Springfield,Oregon,97477.0,West,United States
B-33091,2021-11-27,2021-11,Jennifer Taylor,Corporate,Technology,Accessories,Accessory,4,49.99,159.968,0.2,29.994,EMI,First Class,Springfield,Oregon,97477.0,West,United States
B-33092,2024-11-02,2024-11,Robert Thompson,Corporate,Office Supplies,Paper,Paper Pack,2,6.48,12.96,0.0,6.2208,COD,Standard Class,San Francisco,California,94109.0,West,United States
B-33093,2023-01-05,2023-01,Susan Anderson,Corporate,Office Supplies,Storage,Storage Box,3,138.14,331.536,0.2,-82.884,COD,Standard Class,Chicago,Illinois,60653.0,Central,United States
B-33094,2020-07-21,2020-07,Jessica Brown,Corporate,Technology,Accessories,Accessory,9,99.99,899.91,0.0,395.9604,EMI,First Class,New York City,New York,10011.0,East,United States
B-33095,2024-02-14,2024-02,Linda Smith,Corporate,Technology,Phones,Smartphone,7,168.99,946.344,0.2,118.293,Debit Card,Standard Class,Houston,Texas,77095.0,Central,United States
B-33096,2021-09-02,2021-09,Karen Harris,Consumer,Technology,Accessories,Accessory,3,59.37,178.11,0.0,32.0598,COD,Standard Class,Madison,Wisconsin,53711.0,Central,United States
B-33097,2023-05-18,2023-05,Michael Smith,Consumer,Office Supplies,Appliances,Appliance,3,363.25,1089.75,0.0,305.13,COD,Standard Class,Madison,Wisconsin,53711.0,Central,United States
B-33098,2023-04-19,2023-04,Karen Robinson,Consumer,Office Supplies,Labels,Label,2,30.53,61.06,0.0,28.0876,Credit Card,Standard Class,Madison,Wisconsin,53711.0,Central,United States
B-33099,2022-07-18,2022-07,Sarah Jones,Consumer,Furniture,Bookcases,Bookcase,4,114.98,459.92,0.0,41.3928,Debit Card,Standard Class,Madison,Wisconsin,53711.0,Central,United States
B-33100,2022-11-09,2022-11,Betty Smith,Consumer,Office Supplies,Paper,Paper Pack,4,6.88,27.52,0.0,12.6592,Debit Card,Standard Class,Madison,Wisconsin,53711.0,Central,United States
B-33101,2020-09-06,2020-09,Daniel Harris,Corporate,Furniture,Bookcases,Bookcase,9,70.98,638.82,0.0,185.2578,Debit Card,First Class,Milford,Connecticut,6460.0,East,United States
